date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2022-01-06,California,State,Delta,38.0,2.55,58.85714285714,3.165821423083
2022-01-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-07,California,State,Omicron,1568.0,97.82,1861.57142857142,96.96405982588
2022-01-07,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-07,California,State,Other,2.0,0.12,2.85714285714,0.148820596771
2022-01-07,California,State,Delta,33.0,2.06,55.42857142857,2.88711957735
2022-01-07,California,State,Total,1603.0,100.0,1919.85714285714,100.0
2022-01-07,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-07,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-07,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-07,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-08,California,State,Delta,23.0,3.24,53.57142857142,2.76283798718
2022-01-08,California,State,Omicron,686.0,96.62,1882.85714285714,97.104545789435
2022-01-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-08,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-08,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-08,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-08,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-08,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-08,California,State,Total,710.0,100.0,1939.0,100.0
2022-01-08,California,State,Other,1.0,0.14,2.57142857142,0.132616223385
2022-01-09,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-09,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-09,California,State,Delta,12.0,1.87,50.71428571428,2.783004076513
2022-01-09,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-09,California,State,Omicron,631.0,98.13,1769.42857142857,97.099404201944
2022-01-09,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-09,California,State,Total,643.0,100.0,1822.28571428571,100.0
2022-01-09,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-09,California,State,Other,0.0,0.0,2.14285714285,0.117591721543
2022-01-10,California,State,Omicron,1394.0,98.1,1444.42857142857,97.474211896269
2022-01-10,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-10,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-10,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-10,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-10,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-10,California,State,Total,1421.0,100.0,1481.85714285714,100.0
2022-01-10,California,State,Delta,23.0,1.62,35.57142857142,2.400462739805
2022-01-10,California,State,Other,4.0,0.28,1.85714285714,0.125325363926
2022-01-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-11,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-11,California,State,Delta,12.0,0.98,26.85714285714,2.252036415908
2022-01-11,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-11,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-11,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-11,California,State,Other,1.0,0.08,1.71428571428,0.143747005271
2022-01-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-11,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-11,California,State,Total,1222.0,100.0,1192.57142857142,100.0
2022-01-11,California,State,Omicron,1209.0,98.94,1164.0,97.604216578821
2022-01-12,California,State,Omicron,1237.0,98.17,1167.71428571428,97.915668423575
2022-01-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-12,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-12,California,State,Total,1260.0,100.0,1192.57142857142,100.0
2022-01-12,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-12,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-12,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-12,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-12,California,State,Delta,17.0,1.35,22.57142857142,1.892668902731
2022-01-12,California,State,Other,6.0,0.48,2.28571428571,0.191662673694
2022-01-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-13,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-13,California,State,Other,2.0,0.17,2.28571428571,0.198930747234
2022-01-13,California,State,Total,1184.0,100.0,1149.0,100.0
2022-01-13,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-13,California,State,Delta,14.0,1.18,19.14285714285,1.666045008082
2022-01-13,California,State,Omicron,1168.0,98.65,1127.57142857142,98.135024244685
2022-01-13,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-13,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-13,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-14,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-14,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-14,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-14,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-14,California,State,Other,1.0,0.07,2.14285714285,0.189633375474
2022-01-14,California,State,Omicron,1455.0,98.98,1111.42857142857,98.356510745891
2022-01-14,California,State,Delta,14.0,0.95,16.42857142857,1.453855878635
2022-01-14,California,State,Total,1470.0,100.0,1130.0,100.0
2022-01-14,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-15,California,State,Delta,14.0,1.09,15.14285714285,1.248821866164
2022-01-15,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-15,California,State,Omicron,1273.0,98.84,1195.28571428571,98.574458058435
2022-01-15,California,State,Other,1.0,0.08,2.14285714285,0.176720075401
2022-01-15,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-15,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-15,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-15,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-15,California,State,Total,1288.0,100.0,1212.57142857142,100.0
2022-01-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-16,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-16,California,State,Total,1325.0,100.0,1310.0,100.0
2022-01-16,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-16,California,State,Omicron,1318.0,99.47,1293.42857142857,98.735005452563
2022-01-16,California,State,Other,0.0,0.0,2.14285714285,0.163576881134
2022-01-16,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-16,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-16,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-16,California,State,Delta,7.0,0.53,14.42857142857,1.101417666303
2022-01-17,California,State,Other,5.0,0.2,2.28571428571,0.15526443474
2022-01-17,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-17,California,State,Delta,17.0,0.67,13.57142857142,0.921882581271
2022-01-17,California,State,Total,2556.0,100.0,1472.14285714285,100.0
2022-01-17,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-17,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-17,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-17,California,State,Omicron,2534.0,99.14,1456.28571428571,98.922852983988
2022-01-17,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-18,California,State,Other,5.0,0.26,2.85714285714,0.182000182
2022-01-18,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-18,California,State,Total,1906.0,100.0,1569.85714285714,100.0
2022-01-18,California,State,Delta,15.0,0.79,14.0,0.891800891801
2022-01-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-18,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-18,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-18,California,State,Omicron,1886.0,98.95,1553.0,98.926198926199
2022-01-18,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-18,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-19,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-19,California,State,Delta,1.0,0.08,11.71428571428,0.744236703576
2022-01-19,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-19,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-19,California,State,Total,1289.0,100.0,1574.0,100.0
2022-01-19,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-19,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-19,California,State,Omicron,1288.0,99.92,1560.28571428571,99.128698493374
2022-01-19,California,State,Other,0.0,0.0,2.0,0.12706480305
2022-01-20,California,State,Other,0.0,0.0,1.71428571428,0.110081643886
2022-01-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-20,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-20,California,State,Total,1067.0,100.0,1557.28571428571,100.0
2022-01-20,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-20,California,State,Delta,14.0,1.31,11.71428571428,0.752224566554
2022-01-20,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-20,California,State,Omicron,1053.0,98.69,1543.85714285714,99.137693789561
2022-01-20,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-20,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-21,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-21,California,State,Total,1176.0,100.0,1515.28571428571,100.0
2022-01-21,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-21,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-21,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-21,California,State,Other,3.0,0.26,2.0,0.131988309607
2022-01-21,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-21,California,State,Delta,4.0,0.34,10.28571428571,0.678797020835
2022-01-21,California,State,Omicron,1169.0,99.4,1503.0,99.189214669558
2022-01-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-22,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-22,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-22,California,State,Other,0.0,0.0,1.85714285714,0.121336568975
2022-01-22,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-22,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-22,California,State,Omicron,1389.0,99.57,1519.57142857142,99.281314168378
2022-01-22,California,State,Total,1395.0,100.0,1530.57142857142,100.0
2022-01-22,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-22,California,State,Delta,6.0,0.43,9.14285714285,0.597349262647
2022-01-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-23,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-23,California,State,Other,0.0,0.0,1.85714285714,0.12892988198
2022-01-23,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-23,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-23,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-23,California,State,Delta,3.0,0.43,8.57142857142,0.595060993752
2022-01-23,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-23,California,State,Omicron,691.0,99.57,1430.0,99.276009124269
2022-01-23,California,State,Total,694.0,100.0,1440.42857142857,100.0
2022-01-24,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-24,California,State,Omicron,1949.0,99.59,1346.42857142857,99.377899620413
2022-01-24,California,State,Other,2.0,0.1,1.42857142857,0.105440742303
2022-01-24,California,State,Delta,5.0,0.26,6.85714285714,0.506115563054
2022-01-24,California,State,Gamma,1.0,0.05,0.14285714285,0.01054407423
2022-01-24,California,State,Total,1957.0,100.0,1354.85714285714,100.0
2022-01-24,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-24,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-24,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-25,California,State,Omicron,1745.0,99.43,1326.28571428571,99.47498124933
2022-01-25,California,State,Delta,8.0,0.46,5.85714285714,0.439301403622
2022-01-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-25,California,State,Other,2.0,0.11,1.0,0.075002678667
2022-01-25,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-25,California,State,Total,1755.0,100.0,1333.28571428571,100.0
2022-01-25,California,State,Gamma,0.0,0.0,0.14285714285,0.010714668381
2022-01-25,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-25,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-25,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-26,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-26,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-26,California,State,Other,1.0,0.1,1.14285714285,0.088105726872
2022-01-26,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-26,California,State,Gamma,0.0,0.0,0.14285714285,0.011013215859
2022-01-26,California,State,Omicron,1031.0,99.52,1289.57142857142,99.416299559471
2022-01-26,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-26,California,State,Delta,4.0,0.39,6.28571428571,0.484581497797
2022-01-26,California,State,Total,1036.0,100.0,1297.14285714285,100.0
2022-01-27,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-27,California,State,Omicron,1224.0,99.67,1314.0,99.53468239368
2022-01-27,California,State,Other,2.0,0.16,1.42857142857,0.108213396819
2022-01-27,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-27,California,State,Total,1228.0,100.0,1320.14285714285,100.0
2022-01-27,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-27,California,State,Gamma,0.0,0.0,0.14285714285,0.010821339682
2022-01-27,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-27,California,State,Delta,2.0,0.16,4.57142857142,0.346282869819
2022-01-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-28,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-28,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-28,California,State,Delta,1.0,0.08,4.14285714285,0.312365359759
2022-01-28,California,State,Omicron,1214.0,99.59,1320.42857142857,99.558380008617
2022-01-28,California,State,Other,4.0,0.33,1.57142857142,0.118483412322
2022-01-28,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-28,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-28,California,State,Total,1219.0,100.0,1326.28571428571,100.0
2022-01-28,California,State,Gamma,0.0,0.0,0.14285714285,0.010771219302
2022-01-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-29,California,State,Omicron,2164.0,99.59,1431.14285714285,99.562711190618
2022-01-29,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-29,California,State,Total,2173.0,100.0,1437.42857142857,100.0
2022-01-29,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-29,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-29,California,State,Gamma,0.0,0.0,0.14285714285,0.009938382031
2022-01-29,California,State,Other,2.0,0.09,1.85714285714,0.129198966408
2022-01-29,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-29,California,State,Delta,7.0,0.32,4.28571428571,0.298151460942
2022-01-30,California,State,Gamma,0.0,0.0,0.14285714285,0.008953353031
2022-01-30,California,State,Delta,3.0,0.17,4.28571428571,0.268600590921
2022-01-30,California,State,Other,1.0,0.06,2.0,0.12534694243
2022-01-30,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-30,California,State,Omicron,1797.0,99.78,1589.14285714285,99.597099113618
2022-01-30,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-30,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-30,California,State,Total,1801.0,100.0,1595.57142857142,100.0
2022-01-30,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-31,California,State,Total,4683.0,100.0,1985.0,100.0
2022-01-31,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-31,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-31,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-31,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-31,California,State,Other,1.0,0.02,1.85714285714,0.093558834113
2022-01-31,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-31,California,State,Delta,4.0,0.09,4.14285714285,0.208708168406
2022-01-31,California,State,Omicron,4678.0,99.89,1979.0,99.697732997481
2022-01-31,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-01,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-01,California,State,Delta,5.0,0.12,3.71428571428,0.160712078131
2022-02-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-01,California,State,Total,4038.0,100.0,2311.14285714285,100.0
2022-02-01,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-01,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-01,California,State,Other,3.0,0.07,2.0,0.08653727284
2022-02-01,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-01,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-01,California,State,Omicron,4030.0,99.8,2305.42857142857,99.75275064903
2022-02-02,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-02,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-02,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-02,California,State,Omicron,3336.0,99.91,2634.71428571428,99.794383420811
2022-02-02,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-02,California,State,Total,3339.0,100.0,2640.14285714285,100.0
2022-02-02,California,State,Other,2.0,0.06,2.14285714285,0.081164439154
2022-02-02,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-02,California,State,Delta,1.0,0.03,3.28571428571,0.124452140036
2022-02-03,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-03,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-03,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-03,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-03,California,State,Delta,3.0,0.2,3.42857142857,0.127843179034
2022-02-03,California,State,Omicron,1512.0,99.47,2675.85714285714,99.776274436691
2022-02-03,California,State,Total,1520.0,100.0,2681.85714285714,100.0
2022-02-03,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-03,California,State,Other,5.0,0.33,2.57142857142,0.095882384275
2022-02-04,California,State,Other,2.0,0.1,2.28571428571,0.081782866489
2022-02-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-04,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-04,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-04,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-04,California,State,Omicron,2006.0,99.8,2789.0,99.790431404621
2022-02-04,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-04,California,State,Total,2010.0,100.0,2794.85714285714,100.0
2022-02-04,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-04,California,State,Delta,2.0,0.1,3.57142857142,0.12778572889
2022-02-05,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-05,California,State,Other,10.0,0.84,3.42857142857,0.129185057595
2022-02-05,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-05,California,State,Delta,4.0,0.34,3.14285714285,0.118419636129
2022-02-05,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-05,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-05,California,State,Omicron,1173.0,98.82,2647.42857142857,99.752395306276
2022-02-05,California,State,Total,1187.0,100.0,2654.0,100.0
2022-02-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-05,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-06,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-06,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-06,California,State,Other,0.0,0.0,3.28571428571,0.12558012558
2022-02-06,California,State,Total,1538.0,100.0,2616.42857142857,100.0
2022-02-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-06,California,State,Omicron,1537.0,99.93,2610.28571428571,99.76521976522
2022-02-06,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-06,California,State,Delta,1.0,0.07,2.85714285714,0.1092001092
2022-02-06,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-06,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-07,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-07,California,State,Other,0.0,0.0,3.14285714285,0.12443438914
2022-02-07,California,State,Total,4048.0,100.0,2525.71428571428,100.0
2022-02-07,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-07,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-07,California,State,Omicron,4044.0,99.9,2519.71428571428,99.762443438914
2022-02-07,California,State,Delta,4.0,0.1,2.85714285714,0.113122171946
2022-02-07,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-07,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-08,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-08,California,State,Total,3480.0,100.0,2446.0,100.0
2022-02-08,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-08,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-08,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-08,California,State,Delta,2.0,0.06,2.42857142857,0.099287466417
2022-02-08,California,State,Other,0.0,0.0,2.71428571428,0.11096834482
2022-02-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-08,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-08,California,State,Omicron,3478.0,99.94,2440.85714285714,99.789744188763
2022-02-09,California,State,Other,1.0,0.03,2.57142857142,0.105330914623
2022-02-09,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-09,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-09,California,State,Total,3306.0,100.0,2441.28571428571,100.0
2022-02-09,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-09,California,State,Delta,0.0,0.0,2.28571428571,0.093627479665
2022-02-09,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-09,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-09,California,State,Omicron,3305.0,99.97,2436.42857142857,99.801041605711
2022-02-10,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-10,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-10,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-10,California,State,Total,2828.0,100.0,2628.14285714285,100.0
2022-02-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-10,California,State,Delta,2.0,0.07,2.14285714285,0.081535032886
2022-02-10,California,State,Other,0.0,0.0,1.85714285714,0.070663695168
2022-02-10,California,State,Omicron,2826.0,99.93,2624.14285714285,99.847801271947
2022-02-10,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-10,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-11,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-11,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-11,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-11,California,State,Omicron,2617.0,99.96,2711.42857142857,99.868455669561
2022-02-11,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-11,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-11,California,State,Other,1.0,0.04,1.71428571428,0.063141278611
2022-02-11,California,State,Delta,0.0,0.0,1.85714285714,0.068403051828
2022-02-11,California,State,Total,2618.0,100.0,2715.0,100.0
2022-02-12,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-12,California,State,Delta,0.0,0.0,1.28571428571,0.046156213139
2022-02-12,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-12,California,State,Omicron,1681.0,100.0,2784.0,99.943586850608
2022-02-12,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-12,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-12,California,State,Other,0.0,0.0,0.28571428571,0.010256936253
2022-02-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-12,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-12,California,State,Total,1681.0,100.0,2785.57142857142,100.0
2022-02-13,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-13,California,State,Total,1029.0,100.0,2712.85714285714,100.0
2022-02-13,California,State,Delta,0.0,0.0,1.14285714285,0.042127435492
2022-02-13,California,State,Omicron,1029.0,100.0,2711.42857142857,99.947340705635
2022-02-13,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-13,California,State,Other,0.0,0.0,0.28571428571,0.010531858873
2022-02-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-13,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-13,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-13,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-14,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-14,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-14,California,State,Delta,1.0,0.04,0.71428571428,0.028848372952
2022-02-14,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-14,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-14,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-14,California,State,Other,0.0,0.0,0.28571428571,0.011539349181
2022-02-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-14,California,State,Omicron,2389.0,99.96,2475.0,99.959612277868
2022-02-14,California,State,Total,2390.0,100.0,2476.0,100.0
2022-02-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-15,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-15,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-15,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-15,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-15,California,State,Other,1.0,0.05,0.42857142857,0.018978933384
2022-02-15,California,State,Omicron,1952.0,99.85,2257.0,99.949389510976
2022-02-15,California,State,Delta,2.0,0.1,0.71428571428,0.03163155564
2022-02-15,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-15,California,State,Total,1955.0,100.0,2258.14285714285,100.0
2022-02-16,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-16,California,State,Total,1739.0,100.0,2034.28571428571,100.0
2022-02-16,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-16,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-16,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-16,California,State,Omicron,1737.0,99.88,2033.0,99.936797752809
2022-02-16,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-16,California,State,Other,2.0,0.12,0.57142857142,0.02808988764
2022-02-16,California,State,Delta,0.0,0.0,0.71428571428,0.035112359551
2022-02-17,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-17,California,State,Alpha,0.0,0.0,0.0,0.0
